Year,Month,State,"Unemployment rates by State, not seasonally adjusted"
2014,January,Kentucky,8.1
2014,January,Louisiana,5.7
2014,January,Maine,7.0
2014,January,Maryland,6.3
2014,January,Massachusetts,6.8
2014,January,Michigan,8.4
2014,January,Minnesota,5.5
2014,January,Mississippi,8.7
2014,January,Missouri,7.1
2014,January,Montana,6.1
2014,January,Nebraska,3.9
2014,January,Nevada,8.9
2014,January,New Hampshire,5.2
2014,January,New Jersey,7.6
2014,January,New Mexico,7.2
2014,January,New York,7.4
2014,January,North Carolina,6.9
2014,January,North Dakota,3.5
2014,January,Ohio,7.4
2014,January,Oklahoma,5.3
2014,January,Oregon,7.9
2014,January,Pennsylvania,6.9
2014,January,Rhode Island,9.9
2014,January,South Carolina,6.5
2014,January,South Dakota,4.2
2014,January,Tennessee,6.8
2014,January,Texas,5.7
2014,January,Utah,4.4
2014,January,Vermont,4.7
2014,January,Virginia,5.6
2014,January,Washington,7.0
2014,January,West Virginia,7.6
2014,January,Wisconsin,6.4
2014,January,Wyoming,5.2
2014,February,Alabama,7.8
2014,February,Alaska,8.0
2014,February,Arizona,6.9
2014,February,Arkansas,7.2
2014,February,California,8.4
2014,February,Colorado,6.3
2014,February,Connecticut,7.5
2014,February,Delaware,6.5
2014,February,District of Columbia,8.1
2014,February,Florida,6.6
2014,February,Georgia,7.5
2014,February,Hawaii,4.6
2014,February,Idaho,5.9
2014,February,Illinois,8.9
2014,February,Indiana,6.9
2014,February,Iowa,5.1
2014,February,Kansas,5.2
2014,February,Kentucky,8.4
2014,February,Louisiana,5.3
2014,February,Maine,7.1
2014,February,Maryland,6.3
2014,February,Massachusetts,6.5
2014,February,Michigan,8.5
2014,February,Minnesota,5.4
2014,February,Mississippi,8.2
2014,February,Missouri,7.7
2014,February,Montana,5.8
2014,February,Nebraska,3.8
2014,February,Nevada,8.6
2014,February,New Hampshire,5.1
2014,February,New Jersey,7.7
2014,February,New Mexico,7.0
2014,February,New York,7.5
2014,February,North Carolina,6.9
2014,February,North Dakota,3.4
2014,February,Ohio,7.2
2014,February,Oklahoma,5.2
2014,February,Oregon,8.0
2014,February,Pennsylvania,6.8
2014,February,Rhode Island,9.4
2014,February,South Carolina,6.4
2014,February,South Dakota,4.1
2014,February,Tennessee,6.9
2014,February,Texas,5.7
2014,February,Utah,4.5
2014,February,Vermont,4.3
2014,February,Virginia,5.7
2014,February,Washington,7.2
2014,February,West Virginia,8.1
2014,February,Wisconsin,6.8
2014,February,Wyoming,4.9
2014,March,Alabama,7.5
2014,March,Alaska,7.6
2014,March,Arizona,6.9
2014,March,Arkansas,6.6
2014,March,California,8.3
2014,March,Colorado,6.1
2014,March,Connecticut,7.3
2014,March,Delaware,6.2
2014,March,District of Columbia,7.8
2014,March,Florida,6.6
2014,March,Georgia,7.3
2014,March,Hawaii,4.4
2014,March,Idaho,5.7
2014,March,Illinois,8.2
2014,March,Indiana,6.6
2014,March,Iowa,4.8
2014,March,Kansas,5.0
2014,March,Kentucky,7.9
2014,March,Louisiana,5.6
2014,March,Maine,6.7
2014,March,Maryland,6.1
2014,March,Massachusetts,6.2
2014,March,Michigan,8.4
2014,March,Minnesota,5.3
2014,March,Mississippi,7.9
2014,March,Missouri,7.2
2014,March,Montana,5.7
2014,March,Nebraska,3.9
2014,March,Nevada,8.5
2014,March,New Hampshire,4.9
2014,March,New Jersey,7.4
2014,March,New Mexico,6.9
2014,March,New York,7.1
2014,March,North Carolina,6.7
2014,March,North Dakota,3.4
2014,March,Ohio,6.5
2014,March,Oklahoma,4.8
2014,March,Oregon,7.8
2014,March,Pennsylvania,6.6
2014,March,Rhode Island,9.0
2014,March,South Carolina,5.9
2014,March,South Dakota,4.1
2014,March,Tennessee,6.8
2014,March,Texas,5.4
2014,March,Utah,4.1
2014,March,Vermont,4.3
2014,March,Virginia,5.5
2014,March,Washington,6.7
2014,March,West Virginia,7.5
2014,March,Wisconsin,6.6
2014,March,Wyoming,4.7
2014,April,Alabama,6.2
2014,April,Alaska,7.2
2014,April,Arizona,6.3
2014,April,Arkansas,5.8
2014,April,California,7.3
2014,April,Colorado,5.4
2014,April,Connecticut,6.4
2014,April,Delaware,5.8
2014,April,District of Columbia,7.2
2014,April,Florida,6.0
2014,April,Georgia,6.7
2014,April,Hawaii,4.4
2014,April,Idaho,5.0
2014,April,Illinois,6.8
2014,April,Indiana,5.5
2014,April,Iowa,4.1
2014,April,Kansas,4.3
2014,April,Kentucky,6.5
2014,April,Louisiana,5.1
2014,April,Maine,6.2
2014,April,Maryland,5.5
2014,April,Massachusetts,5.5
2014,April,Michigan,6.9
2014,April,Minnesota,4.3
2014,April,Mississippi,6.8
2014,April,Missouri,5.7
2014,April,Montana,4.7
2014,April,Nebraska,3.2
2014,April,Nevada,8.0
2014,April,New Hampshire,4.4
2014,April,New Jersey,6.4
2014,April,New Mexico,6.4
2014,April,New York,6.1
2014,April,North Carolina,5.9
2014,April,North Dakota,2.8
2014,April,Ohio,5.2
2014,April,Oklahoma,4.1
2014,April,Oregon,6.8
2014,April,Pennsylvania,5.4
2014,April,Rhode Island,7.9
2014,April,South Carolina,5.3
2014,April,South Dakota,3.5
2014,April,Tennessee,5.9
2014,April,Texas,4.8
2014,April,Utah,3.4
2014,April,Vermont,4.3
2014,April,Virginia,4.8
2014,April,Washington,5.7
2014,April,West Virginia,6.6
2014,April,Wisconsin,5.6
2014,April,Wyoming,4.3
2014,May,Alabama,6.6
2014,May,Alaska,6.8
2014,May,Arizona,6.6
2014,May,Arkansas,6.1
2014,May,California,7.2
2014,May,Colorado,4.9
2014,May,Connecticut,6.6
2014,May,Delaware,5.6
2014,May,District of Columbia,7.3
2014,May,Florida,6.3
2014,May,Georgia,7.2
2014,May,Hawaii,4.3
2014,May,Idaho,4.4
2014,May,Illinois,6.9
2014,May,Indiana,5.9
2014,May,Iowa,3.9
2014,May,Kansas,4.6
2014,May,Kentucky,6.8
2014,May,Louisiana,6.1
2014,May,Maine,5.7
2014,May,Maryland,5.8
2014,May,Massachusetts,5.5
2014,May,Michigan,7.6
2014,May,Minnesota,3.9
2014,May,Mississippi,7.9
2014,May,Missouri,6.2
2014,May,Montana,4.2
2014,May,Nebraska,3.2
2014,May,Nevada,7.8
2014,May,New Hampshire,4.2
2014,May,New Jersey,6.5
2014,May,New Mexico,6.5
2014,May,New York,6.2
2014,May,North Carolina,6.4
2014,May,North Dakota,2.4
2014,May,Ohio,5.5
2014,May,Oklahoma,4.5
2014,May,Oregon,6.5
2014,May,Pennsylvania,6.0
2014,May,Rhode Island,7.7
2014,May,South Carolina,5.9
2014,May,South Dakota,3.3
2014,May,Tennessee,6.3
2014,May,Texas,5.0
2014,May,Utah,3.6
2014,May,Vermont,3.7
2014,May,Virginia,5.3
2014,May,Washington,6.0
2014,May,West Virginia,6.5
2014,May,Wisconsin,5.4
2014,May,Wyoming,4.0
2014,June,Alabama,7.4
2014,June,Alaska,7.1
2014,June,Arizona,7.1
2014,June,Arkansas,6.2
2014,June,California,7.4
2014,June,Colorado,5.1
2014,June,Connecticut,6.6
2014,June,Delaware,6.1
2014,June,District of Columbia,7.9
2014,June,Florida,6.4
2014,June,Georgia,7.6
2014,June,Hawaii,5.0
2014,June,Idaho,4.6
2014,June,Illinois,7.1
2014,June,Indiana,5.9
2014,June,Iowa,4.1
2014,June,Kansas,4.8
2014,June,Kentucky,6.7
2014,June,Louisiana,7.0
2014,June,Maine,5.3
2014,June,Maryland,6.1
2014,June,Massachusetts,6.0
2014,June,Michigan,7.6
2014,June,Minnesota,4.2
2014,June,Mississippi,8.3
2014,June,Missouri,6.4
2014,June,Montana,4.6
2014,June,Nebraska,3.5
2014,June,Nevada,8.0
2014,June,New Hampshire,4.2
2014,June,New Jersey,6.6
2014,June,New Mexico,7.5
2014,June,New York,6.2
2014,June,North Carolina,6.5
2014,June,North Dakota,2.9
2014,June,Ohio,5.9
2014,June,Oklahoma,4.8
2014,June,Oregon,6.7
2014,June,Pennsylvania,6.1
2014,June,Rhode Island,7.3
2014,June,South Carolina,6.6
2014,June,South Dakota,3.2
2014,June,Tennessee,7.0
2014,June,Texas,5.5
2014,June,Utah,4.1
2014,June,Vermont,3.9
2014,June,Virginia,5.4
2014,June,Washington,5.8
2014,June,West Virginia,6.6
2014,June,Wisconsin,5.6
2014,June,Wyoming,4.1
2014,July,Alabama,7.6
2014,July,Alaska,6.3
2014,July,Arizona,7.3
2014,July,Arkansas,6.5
2014,July,California,7.9
2014,July,Colorado,4.8
2014,July,Connecticut,6.9
2014,July,Delaware,5.9
2014,July,District of Columbia,8.1
2014,July,Florida,6.8
2014,July,Georgia,8.0
2014,July,Hawaii,4.4
2014,July,Idaho,4.6
2014,July,Illinois,7.3
2014,July,Indiana,6.1
2014,July,Iowa,4.0
2014,July,Kansas,5.1
2014,July,Kentucky,6.7
2014,July,Louisiana,7.2
2014,July,Maine,5.2
2014,July,Maryland,6.1
2014,July,Massachusetts,6.0
2014,July,Michigan,8.5
2014,July,Minnesota,4.1
2014,July,Mississippi,8.4
2014,July,Missouri,6.6
2014,July,Montana,4.2
2014,July,Nebraska,3.7
2014,July,Nevada,8.0
2014,July,New Hampshire,4.1
2014,July,New Jersey,7.1
2014,July,New Mexico,7.4
2014,July,New York,6.5
2014,July,North Carolina,6.8
2014,July,North Dakota,2.5
2014,July,Ohio,6.2
2014,July,Oklahoma,4.5
2014,July,Oregon,7.0
2014,July,Pennsylvania,6.5
2014,July,Rhode Island,7.7
2014,July,South Carolina,6.9
2014,July,South Dakota,3.0
2014,July,Tennessee,7.3
2014,July,Texas,5.6
2014,July,Utah,4.0
2014,July,Vermont,4.0
2014,July,Virginia,5.5
2014,July,Washington,6.0
2014,July,West Virginia,6.5
2014,July,Wisconsin,5.5
2014,July,Wyoming,3.8
2014,August,Alabama,7.2
2014,August,Alaska,6.1
2014,August,Arizona,7.4
2014,August,Arkansas,5.9
2014,August,California,7.6
2014,August,Colorado,4.6
2014,August,Connecticut,6.7
2014,August,Delaware,5.8
2014,August,District of Columbia,8.1
2014,August,Florida,6.8
2014,August,Georgia,7.6
2014,August,Hawaii,4.2
2014,August,Idaho,4.7
2014,August,Illinois,6.9
2014,August,Indiana,5.9
2014,August,Iowa,4.1
2014,August,Kansas,4.7
2014,August,Kentucky,6.0
2014,August,Louisiana,7.4
2014,August,Maine,4.7
2014,August,Maryland,6.0
2014,August,Massachusetts,5.7
2014,August,Michigan,7.3
2014,August,Minnesota,3.7
2014,August,Mississippi,7.3
2014,August,Missouri,6.2
2014,August,Montana,4.1
2014,August,Nebraska,3.1
2014,August,Nevada,7.7
2014,August,New Hampshire,4.1
2014,August,New Jersey,6.7
2014,August,New Mexico,6.9
2014,August,New York,6.2
2014,August,North Carolina,6.7
2014,August,North Dakota,2.4
2014,August,Ohio,5.6
2014,August,Oklahoma,4.4
2014,August,Oregon,6.8
2014,August,Pennsylvania,6.1
2014,August,Rhode Island,7.4
2014,August,South Carolina,7.2
2014,August,South Dakota,3.1
2014,August,Tennessee,7.0
2014,August,Texas,5.3
2014,August,Utah,4.0
2014,August,Vermont,3.8
2014,August,Virginia,5.5
2014,August,Washington,6.0
2014,August,West Virginia,6.6
2014,August,Wisconsin,5.1
2014,August,Wyoming,3.7
2014,September,Alabama,6.3
2014,September,Alaska,6.2
2014,September,Arizona,6.9
2014,September,Arkansas,5.6
2014,September,California,7.0
2014,September,Colorado,4.1
2014,September,Connecticut,6.2
2014,September,Delaware,5.5
2014,September,District of Columbia,7.9
2014,September,Florida,6.3
2014,September,Georgia,6.9
2014,September,Hawaii,4.3
2014,September,Idaho,4.2
2014,September,Illinois,6.2
2014,September,Indiana,5.3
2014,September,Iowa,3.8
2014,September,Kansas,4.2
2014,September,Kentucky,5.4
2014,September,Louisiana,7.0
2014,September,Maine,4.8
2014,September,Maryland,5.5
2014,September,Massachusetts,5.7
2014,September,Michigan,6.6
2014,September,Minnesota,3.5
2014,September,Mississippi,7.0
2014,September,Missouri,5.6
2014,September,Montana,3.8
2014,September,Nebraska,2.8
2014,September,Nevada,7.5
2014,September,New Hampshire,3.8
2014,September,New Jersey,6.5
2014,September,New Mexico,6.6
2014,September,New York,5.8
2014,September,North Carolina,5.8
2014,September,North Dakota,2.1
2014,September,Ohio,5.2
2014,September,Oklahoma,4.2
2014,September,Oregon,6.1
2014,September,Pennsylvania,5.2
2014,September,Rhode Island,6.8
2014,September,South Carolina,6.8
2014,September,South Dakota,3.0
2014,September,Tennessee,6.4
2014,September,Texas,4.9
2014,September,Utah,3.5
2014,September,Vermont,4.0
2014,September,Virginia,5.1
2014,September,Washington,5.6
2014,September,West Virginia,5.9
2014,September,Wisconsin,4.6
2014,September,Wyoming,3.6
2014,October,Alabama,6.0
2014,October,Alaska,6.2
2014,October,Arizona,6.6
2014,October,Arkansas,5.2
2014,October,California,6.9
2014,October,Colorado,4.0
2014,October,Connecticut,6.1
2014,October,Delaware,5.2
2014,October,District of Columbia,7.7
2014,October,Florida,6.0
2014,October,Georgia,6.6
2014,October,Hawaii,4.1
2014,October,Idaho,4.0
2014,October,Illinois,6.1
2014,October,Indiana,5.4
2014,October,Iowa,3.6
2014,October,Kansas,4.0
2014,October,Kentucky,5.0
2014,October,Louisiana,6.9
2014,October,Maine,4.7
2014,October,Maryland,5.4
2014,October,Massachusetts,5.0
2014,October,Michigan,6.3
2014,October,Minnesota,3.1
2014,October,Mississippi,6.9
2014,October,Missouri,5.0
2014,October,Montana,4.0
2014,October,Nebraska,2.7
2014,October,Nevada,7.3
2014,October,New Hampshire,3.7
2014,October,New Jersey,6.2
2014,October,New Mexico,6.3
2014,October,New York,5.6
2014,October,North Carolina,5.7
2014,October,North Dakota,2.0
2014,October,Ohio,4.9
2014,October,Oklahoma,4.1
2014,October,Oregon,6.2
2014,October,Pennsylvania,5.0
2014,October,Rhode Island,6.5
2014,October,South Carolina,6.6
2014,October,South Dakota,2.8
2014,October,Tennessee,6.1
2014,October,Texas,4.6
2014,October,Utah,3.5
2014,October,Vermont,3.4
2014,October,Virginia,4.8
2014,October,Washington,5.6
2014,October,West Virginia,5.8
2014,October,Wisconsin,4.4
2014,October,Wyoming,3.6
2014,November,Alabama,5.8
2014,November,Alaska,6.5
2014,November,Arizona,6.3
2014,November,Arkansas,5.3
2014,November,California,6.9
2014,November,Colorado,4.1
2014,November,Connecticut,6.0
2014,November,Delaware,4.7
2014,November,District of Columbia,7.6
2014,November,Florida,5.9
2014,November,Georgia,6.3
2014,November,Hawaii,4.1
2014,November,Idaho,4.5
2014,November,Illinois,6.0
2014,November,Indiana,5.7
2014,November,Iowa,3.6
2014,November,Kansas,3.9
2014,November,Kentucky,5.1
2014,November,Louisiana,6.8
2014,November,Maine,5.2
2014,November,Maryland,5.4
2014,November,Massachusetts,5.0
2014,November,Michigan,5.7
2014,November,Minnesota,3.3
2014,November,Mississippi,6.4
2014,November,Missouri,5.1
2014,November,Montana,4.4
2014,November,Nebraska,2.5
2014,November,Nevada,7.2
2014,November,New Hampshire,3.8
2014,November,New Jersey,6.1
2014,November,New Mexico,6.3
2014,November,New York,5.8
2014,November,North Carolina,5.7
2014,November,North Dakota,2.3
2014,November,Ohio,5.0
2014,November,Oklahoma,4.1
2014,November,Oregon,6.2
2014,November,Pennsylvania,5.0
2014,November,Rhode Island,6.5
2014,November,South Carolina,6.5
2014,November,South Dakota,3.3
2014,November,Tennessee,6.0
2014,November,Texas,4.5
2014,November,Utah,3.3
2014,November,Vermont,3.7
2014,November,Virginia,4.7
2014,November,Washington,6.0
2014,November,West Virginia,5.9
2014,November,Wisconsin,4.5
2014,November,Wyoming,4.2
2014,December,Alabama,5.6
2014,December,Alaska,6.6
2014,December,Arizona,6.2
2014,December,Arkansas,5.6
2014,December,California,6.6
2014,December,Colorado,4.2
2014,December,Connecticut,5.6
2014,December,Delaware,4.6
2014,December,District of Columbia,7.3
2014,December,Florida,5.6
2014,December,Georgia,6.1
2014,December,Hawaii,3.7
2014,December,Idaho,4.4
2014,December,Illinois,5.8
2014,December,Indiana,5.5
2014,December,Iowa,4.1
2014,December,Kansas,3.9
2014,December,Kentucky,4.9
2014,December,Louisiana,6.5
2014,December,Maine,5.1
2014,December,Maryland,5.2
2014,December,Massachusetts,4.9
2014,December,Michigan,5.6
2014,December,Minnesota,3.7
2014,December,Mississippi,6.9
2014,December,Missouri,5.1
2014,December,Montana,4.4
2014,December,Nebraska,2.8
2014,December,Nevada,7.2
2014,December,New Hampshire,3.7
2014,December,New Jersey,6.0
2014,December,New Mexico,6.0
2014,December,New York,5.5
2014,December,North Carolina,5.4
2014,December,North Dakota,2.6
2014,December,Ohio,4.9
2014,December,Oklahoma,3.9
2014,December,Oregon,5.9
2014,December,Pennsylvania,4.9
2013,January,Alabama,8.2
2013,January,Alaska,7.9
2013,January,Arizona,8.1
2013,January,Arkansas,8.5
2013,January,California,10.2
2013,January,Colorado,8.0
2013,January,Connecticut,8.6
2013,January,Delaware,7.8
2013,January,District of Columbia,9.1
2013,January,Florida,8.3
2013,January,Georgia,9.1
2013,January,Hawaii,5.2
2013,January,Idaho,7.7
2013,January,Illinois,10.4
2013,January,Indiana,9.5
2013,January,Iowa,6.0
2013,January,Kansas,6.1
2013,January,Kentucky,8.9
2013,January,Louisiana,7.9
2013,January,Maine,8.2
2013,January,Maryland,7.4
2013,January,Massachusetts,7.6
2013,January,Michigan,10.1
2013,January,Minnesota,6.3
2013,January,Mississippi,10.1
2013,January,Missouri,7.6
2013,January,Montana,6.8
2013,January,Nebraska,4.4
2013,January,Nevada,10.8
2013,January,New Hampshire,6.1
2013,January,New Jersey,9.6
2013,January,New Mexico,7.4
2013,January,New York,9.1
2013,January,North Carolina,9.6
2013,January,North Dakota,3.9
2013,January,Ohio,8.8
2013,January,Oklahoma,5.8
2013,January,Oregon,9.4
2013,January,Pennsylvania,8.8
2013,January,Rhode Island,10.5
2013,January,South Carolina,9.1
2013,January,South Dakota,4.6
2013,January,Tennessee,8.7
2013,January,Texas,6.9
2013,January,Utah,5.5
2013,January,Vermont,5.3
2013,January,Virginia,6.4
2013,January,Washington,8.3
2013,January,West Virginia,8.2
2013,January,Wisconsin,7.9
2013,January,Wyoming,6.1
2013,February,Alabama,7.9
2013,February,Alaska,7.9
2013,February,Arizona,7.6
2013,February,Arkansas,8.0
2013,February,California,9.7
2013,February,Colorado,7.8
2013,February,Connecticut,8.5
2013,February,Delaware,7.7
2013,February,District of Columbia,8.9
2013,February,Florida,7.7
2013,February,Georgia,8.6
2013,February,Hawaii,4.9
2013,February,Idaho,7.5
2013,February,Illinois,9.9
2013,February,Indiana,9.0
2013,February,Iowa,5.6
2013,February,Kansas,5.8
2013,February,Kentucky,8.8
2013,February,Louisiana,6.9
2013,February,Maine,8.2
2013,February,Maryland,7.1
2013,February,Massachusetts,7.2
2013,February,Michigan,9.4
2013,February,Minnesota,5.9
2013,February,Mississippi,9.3
2013,February,Missouri,7.5
2013,February,Montana,6.4
2013,February,Nebraska,4.3
2013,February,Nevada,10.4
2013,February,New Hampshire,5.9
2013,February,New Jersey,9.2
2013,February,New Mexico,7.1
2013,February,New York,8.7
2013,February,North Carolina,9.0
2013,February,North Dakota,3.7
2013,February,Ohio,8.3
2013,February,Oklahoma,5.6
2013,February,Oregon,9.1
2013,February,Pennsylvania,8.2
2013,February,Rhode Island,10.0
2013,February,South Carolina,8.6
2013,February,South Dakota,4.6
2013,February,Tennessee,8.3
2013,February,Texas,6.5
2013,February,Utah,5.4
2013,February,Vermont,4.9
2013,February,Virginia,6.0
2013,February,Washington,8.1
2013,February,West Virginia,8.1
2013,February,Wisconsin,7.9
2013,February,Wyoming,5.6
2013,March,Alabama,7.1
2013,March,Alaska,7.5
2013,March,Arizona,7.6
2013,March,Arkansas,7.4
2013,March,California,9.4
2013,March,Colorado,7.5
2013,March,Connecticut,8.1
2013,March,Delaware,7.3
2013,March,District of Columbia,8.6
2013,March,Florida,7.3
2013,March,Georgia,8.2
2013,March,Hawaii,4.8
2013,March,Idaho,7.1
2013,March,Illinois,9.2
2013,March,Indiana,8.4
2013,March,Iowa,5.3
2013,March,Kansas,5.7
2013,March,Kentucky,8.5
2013,March,Louisiana,6.8
2013,March,Maine,7.8
2013,March,Maryland,6.8
2013,March,Massachusetts,7.0
2013,March,Michigan,9.0
2013,March,Minnesota,5.7
2013,March,Mississippi,8.5
2013,March,Missouri,7.0
2013,March,Montana,6.3
2013,March,Nebraska,4.0
2013,March,Nevada,10.1
2013,March,New Hampshire,5.7
2013,March,New Jersey,8.7
2013,March,New Mexico,6.7
2013,March,New York,8.0
2013,March,North Carolina,8.3
2013,March,North Dakota,3.7
2013,March,Ohio,7.6
2013,March,Oklahoma,5.1
2013,March,Oregon,8.7
2013,March,Pennsylvania,7.7
2013,March,Rhode Island,9.8
2013,March,South Carolina,7.7
2013,March,South Dakota,4.4
2013,March,Tennessee,8.0
2013,March,Texas,6.2
2013,March,Utah,5.0
2013,March,Vermont,4.8
2013,March,Virginia,5.7
2013,March,Washington,7.4
2013,March,West Virginia,7.3
2013,March,Wisconsin,7.6
2013,March,Wyoming,5.4
2013,April,Alabama,6.3
2013,April,Alaska,7.1
2013,April,Arizona,7.4
2013,April,Arkansas,7.1
2013,April,California,8.7
2013,April,Colorado,7.0
2013,April,Connecticut,7.6
2013,April,Delaware,7.0
2013,April,District of Columbia,8.1
2013,April,Florida,7.0
2013,April,Georgia,7.9
2013,April,Hawaii,4.7
2013,April,Idaho,6.6
2013,April,Illinois,8.6
2013,April,Indiana,7.5
2013,April,Iowa,4.8
2013,April,Kansas,5.1
2013,April,Kentucky,7.7
2013,April,Louisiana,6.6
2013,April,Maine,7.2
2013,April,Maryland,6.4
2013,April,Massachusetts,6.6
2013,April,Michigan,8.1
2013,April,Minnesota,5.1
2013,April,Mississippi,7.9
2013,April,Missouri,6.1
2013,April,Montana,5.5
2013,April,Nebraska,3.8
2013,April,Nevada,9.8
2013,April,New Hampshire,5.1
2013,April,New Jersey,8.2
2013,April,New Mexico,6.4
2013,April,New York,7.4
2013,April,North Carolina,7.8
2013,April,North Dakota,3.2
2013,April,Ohio,6.9
2013,April,Oklahoma,4.8
2013,April,Oregon,8.0
2013,April,Pennsylvania,7.0
2013,April,Rhode Island,9.0
2013,April,South Carolina,7.4
2013,April,South Dakota,3.9
2013,April,Tennessee,7.6
2013,April,Texas,6.0
2013,April,Utah,4.5
2013,April,Vermont,4.7
2013,April,Virginia,5.3
2013,April,Washington,6.8
2013,April,West Virginia,6.6
2013,April,Wisconsin,7.1
2013,April,Wyoming,5.1
